tweet_text,geo_latitude,geo_longitude,hotspot_id
día de piernas...😥😉👌 @ natura gym &amp; spa https://t.co/8kxitvj5cw,-25.28212,-57.64695,1
"natura ! los mejores frescores para este verano ☀️🌾🌱🍃🍂 en santiago,… https://t.co/gis5cejhnm",-33.45,-70.6667,2
💋💄  natura cree en la belleza genuina y auténtica de cada persona. ¡resaltá la tuya con… https://t.co/ygcvdauk3k,-38.0,-57.55,3
